data inicio,data termino,nome do evento,Tipo,Estado que ocorrerá,Impacto para a aviação,Dia da semana que iniciará,Dias restantes para o evento,Se terá possível emenda
2025-08-13,2025-08-13,Dia de São Ponciano e Santo Hipólito,Data Comemorativa,Todos,Baixo,Wednesday,11,Não
2025-08-13,2025-08-13,Dia do Médico Psiquiatra,Data Comemorativa,Todos,Baixo,Wednesday,11,Não
2025-08-14,2025-08-14,Dia do Cardiologista,Data Comemorativa,Todos,Baixo,Thursday,12,Sim
2025-08-14,2025-08-14,Dia de São Maximiliano,Data Comemorativa,Todos,Baixo,Thursday,12,Sim
2025-08-14,2025-08-14,Dia da Unidade Humana,Data Comemorativa,Todos,Baixo,Thursday,12,Sim
2025-08-14,2025-08-14,Dia do Controle da Poluição Industrial,Data Comemorativa,Todos,Baixo,Thursday,12,Sim
2025-08-15,2025-08-15,Dia da Imigração Chinesa no Brasil,Data Comemorativa,Todos,Baixo,Friday,13,Não
2025-08-15,2025-08-15,Dia da Informática,Data Comemorativa,Todos,Baixo,Friday,13,Não
2025-08-15,2025-08-15,Dia dos Solteiros,Data Comemorativa,Todos,Baixo,Friday,13,Não
2025-08-15,2025-08-15,Dia da Assunção de Nossa Senhora,Data Comemorativa,Todos,Baixo,Friday,13,Não
2025-08-15,2025-08-15,Dia de São Tarcísio,Data Comemorativa,Todos,Baixo,Friday,13,Não
2025-08-15,2025-08-15,Dia Nacional das Santas Casas de Misericórdia,Data Comemorativa,Todos,Baixo,Friday,13,Não
2025-08-15,2025-08-15,Dia do Médico Angiologista e Cirurgião Vascular,Data Comemorativa,Todos,Baixo,Friday,13,Não
2025-08-16,2025-08-16,Dia de Contar uma Piada,Data Comemorativa,Todos,Baixo,Saturday,14,Não
2025-08-16,2025-08-16,Dia do Filósofo,Data Comemorativa,Todos,Baixo,Saturday,14,Não
2025-08-16,2025-08-16,Dia de São Roque,Data Comemorativa,Todos,Baixo,Saturday,14,Não
2025-08-16,2025-08-16,Aniversário de Teresina,Data Comemorativa,Todos,Baixo,Saturday,14,Não
2025-08-16,2025-08-16,Dia do Auxiliar de Almoxarifado,Data Comemorativa,Todos,Baixo,Saturday,14,Não
2025-08-17,2025-08-17,Dia de São Jacinto,Data Comemorativa,Todos,Baixo,Sunday,15,Não
2025-08-17,2025-08-17,Dia do Patrimônio Histórico,Data Comemorativa,Todos,Baixo,Sunday,15,Não
2025-08-17,2025-08-17,Dia Nacional da Construção Social,Data Comemorativa,Todos,Baixo,Sunday,15,Não
2025-08-17,2025-08-17,Dia do Pão de Queijo,Data Comemorativa,Todos,Baixo,Sunday,15,Não
2025-08-18,2025-08-18,Dia de Santa Helena,Data Comemorativa,Todos,Baixo,Monday,16,Não
2025-08-18,2025-08-18,Dia Nacional do Campo Limpo,Data Comemorativa,Todos,Baixo,Monday,16,Não
2025-08-18,2025-08-18,Dia do Estagiário,Data Comemorativa,Todos,Baixo,Monday,16,Não
2025-08-18,2025-08-18,Dia Mundial da Libertação Humana,Data Comemorativa,Todos,Baixo,Monday,16,Não
2025-08-18,2025-08-18,Dia do Nunca Desista,Data Comemorativa,Todos,Baixo,Monday,16,Não
2025-08-19,2025-08-19,Dia do Historiador,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-19,2025-08-19,Dia Mundial da Fotografia,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-19,2025-08-19,Dia do Artista de Teatro,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-19,2025-08-19,Dia de São João Eudes,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-19,2025-08-19,Dia Mundial Humanitário,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-19,2025-08-19,Dia da Integração Jurídica Latino-Americana,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-19,2025-08-19,Dia Nacional da Aviação Agrícola,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-19,2025-08-19,Dia Nacional do Ciclista,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-19,2025-08-19,Dia de Luta da População em Situação de Rua,Data Comemorativa,Todos,Baixo,Tuesday,17,Sim
2025-08-20,2025-08-20,Dia do Maçom,Data Comemorativa,Todos,Baixo,Wednesday,18,Não
2025-08-20,2025-08-20,Dia de São Bernardo,Data Comemorativa,Todos,Baixo,Wednesday,18,Não
2025-08-20,2025-08-20,Dia Mundial Contra os Mosquitos,Data Comemorativa,Todos,Baixo,Wednesday,18,Não
2025-08-21,2025-08-21,Dia de São Pio X,Data Comemorativa,Todos,Baixo,Thursday,19,Sim
2025-08-21,2025-08-21,Dia Internacional de Recordação e Homenagem às Vítimas do Terrorismo,Data Comemorativa,Todos,Baixo,Thursday,19,Sim
2025-08-21,2025-08-21,Início da Semana Nacional da Pessoa com Deficiência Intelectual e Múltipla,Data Comemorativa,Todos,Baixo,Thursday,19,Sim
2025-08-21,2025-08-21,Dia Nacional da Habitação,Data Comemorativa,Todos,Baixo,Thursday,19,Sim
2025-08-22,2025-08-22,Dia de Ser um Anjo,Data Comemorativa,Todos,Baixo,Friday,20,Não
2025-08-22,2025-08-22,Dia do Folclore,Data Comemorativa,Todos,Baixo,Friday,20,Não
2025-08-22,2025-08-22,Dia de Nossa Senhora Rainha,Data Comemorativa,Todos,Baixo,Friday,20,Não
2025-08-22,2025-08-22,Dia do Supervisor Escolar,Data Comemorativa,Todos,Baixo,Friday,20,Não
2025-08-22,2025-08-22,Dia do Coordenador Pedagógico,Data Comemorativa,Todos,Baixo,Friday,20,Não
2025-08-23,2025-08-23,Dia de Santa Rosa de Lima,Data Comemorativa,Todos,Baixo,Saturday,21,Não
2025-08-23,2025-08-23,Dia Internacional para Relembrar o Tráfico de Escravos e sua Abolição,Data Comemorativa,Todos,Baixo,Saturday,21,Não
2025-08-23,2025-08-23,Dia do Aviador Naval,Data Comemorativa,Todos,Baixo,Saturday,21,Não
2025-08-23,2025-08-23,Dia da Intendência,Data Comemorativa,Todos,Baixo,Saturday,21,Não
2025-08-24,2025-08-24,Dia da Música Estranha,Data Comemorativa,Todos,Baixo,Sunday,22,Não
2025-08-24,2025-08-24,Dia de São Bartolomeu,Data Comemorativa,Todos,Baixo,Sunday,22,Não
2025-08-24,2025-08-24,Dia Nacional da Comunidade Ucraniana,Data Comemorativa,Todos,Baixo,Sunday,22,Não
2025-08-24,2025-08-24,Dia da Infância,Data Comemorativa,Todos,Baixo,Sunday,22,Não
2025-08-24,2025-08-24,Dia do Artista,Data Comemorativa,Todos,Baixo,Sunday,22,Não
2025-08-25,2025-08-25,Dia do Feirante,Data Comemorativa,Todos,Baixo,Monday,23,Não
2025-08-25,2025-08-25,Dia do Soldado,Data Comemorativa,Todos,Baixo,Monday,23,Não
2025-08-25,2025-08-25,Dia Nacional da Educação Infantil,Data Comemorativa,Todos,Baixo,Monday,23,Não
2025-08-25,2025-08-25,Dia da Legalidade,Data Comemorativa,Todos,Baixo,Monday,23,Não
2025-08-26,2025-08-26,Dia de São Zeferino,Data Comemorativa,Todos,Baixo,Tuesday,24,Sim
2025-08-26,2025-08-26,Aniversário de Campo Grande,Data Comemorativa,Todos,Baixo,Tuesday,24,Sim
2025-08-26,2025-08-26,Dia Internacional da Igualdade Feminina,Data Comemorativa,Todos,Baixo,Tuesday,24,Sim
2025-08-26,2025-08-26,Dia do Catequista,Data Comemorativa,Todos,Baixo,Tuesday,24,Sim
2025-08-27,2025-08-27,Dia do Psicólogo,Data Comemorativa,Todos,Baixo,Wednesday,25,Não
2025-08-27,2025-08-27,Dia do Corretor de Imóveis,Data Comemorativa,Todos,Baixo,Wednesday,25,Não
2025-08-27,2025-08-27,Dia de São Celestino I,Data Comemorativa,Todos,Baixo,Wednesday,25,Não
2025-08-27,2025-08-27,Dia de Santa Mônica,Data Comemorativa,Todos,Baixo,Wednesday,25,Não
2025-08-28,2025-08-28,Dia dos Bancários,Data Comemorativa,Todos,Baixo,Thursday,26,Sim
2025-08-28,2025-08-28,Dia da Avicultura,Data Comemorativa,Todos,Baixo,Thursday,26,Sim
2025-08-28,2025-08-28,Dia de Santo Agostinho de Hipona,Data Comemorativa,Todos,Baixo,Thursday,26,Sim
2025-08-28,2025-08-28,Dia Nacional de Combate e Prevenção ao Escalpelamento,Data Comemorativa,Todos,Baixo,Thursday,26,Sim
2025-08-28,2025-08-28,Dia Nacional do Voluntariado,Data Comemorativa,Todos,Baixo,Thursday,26,Sim
2025-08-28,2025-08-28,Dia da Corrida do Mouse,Data Comemorativa,Todos,Baixo,Thursday,26,Sim
2025-08-29,2025-08-29,Dia Nacional da Visibilidade Lésbica,Data Comemorativa,Todos,Baixo,Friday,27,Não
2025-08-29,2025-08-29,Dia Nacional de Combate ao Fumo,Data Comemorativa,Todos,Baixo,Friday,27,Não
2025-08-29,2025-08-29,Dia de Santa Joana Maria da Cruz,Data Comemorativa,Todos,Baixo,Friday,27,Não
2025-08-29,2025-08-29,Dia Internacional contra Testes Nucleares,Data Comemorativa,Todos,Baixo,Friday,27,Não
2025-08-29,2025-08-29,Dia Internacional do Gamer,Data Comemorativa,Todos,Baixo,Friday,27,Não
2025-08-30,2025-08-30,Dia de São Cesário de Arles,Data Comemorativa,Todos,Baixo,Saturday,28,Não
2025-08-30,2025-08-30,Dia Nacional de Conscientização sobre a Esclerose Múltipla,Data Comemorativa,Todos,Baixo,Saturday,28,Não
2025-08-30,2025-08-30,Dia Internacional das Vítimas de Desaparecimentos Forçados,Data Comemorativa,Todos,Baixo,Saturday,28,Não
2025-08-30,2025-08-30,Dia Nacional do Perdão,Data Comemorativa,Todos,Baixo,Saturday,28,Não
2025-08-31,2025-08-31,Dia do Nutricionista,Data Comemorativa,Todos,Baixo,Sunday,29,Não
2025-08-31,2025-08-31,Dia de São Raimundo Nonato,Data Comemorativa,Todos,Baixo,Sunday,29,Não
2025-08-31,2025-08-31,Dia Internacional do Blog,Data Comemorativa,Todos,Baixo,Sunday,29,Não
2025-09-01,2025-09-01,Dia do Profissional de Educação Física,Data Comemorativa,Todos,Baixo,Monday,30,Não
2025-09-01,2025-09-01,Dia do Corinthians,Data Comemorativa,Todos,Baixo,Monday,30,Não
2025-09-01,2025-09-01,Dia da Bailarina,Data Comemorativa,Todos,Baixo,Monday,30,Não
2025-09-01,2025-09-01,Dia de Santa Beatriz da Silva,Data Comemorativa,Todos,Baixo,Monday,30,Não
2025-09-01,2025-09-01,Dia Mundial de Oração pelo Cuidado da Criação,Data Comemorativa,Todos,Baixo,Monday,30,Não
2025-09-01,2025-09-01,Dia do Médico Endocrinologista,Data Comemorativa,Todos,Baixo,Monday,30,Não
2025-09-01,2025-09-01,Início do Setembro Amarelo | Prevenção do Suicídio (de 1 a 30),Data Comemorativa,Todos,Baixo,Monday,30,Não
2025-09-01,2025-09-01,Início do Setembro Verde| Doação de Órgãos (de 1 a 30),Data Comemorativa,Todos,Baixo,Monday,30,Não
2025-09-02,2025-09-02,Dia de Santa Dorotéia,Data Comemorativa,Todos,Baixo,Tuesday,31,Sim
2025-09-02,2025-09-02,Dia do Florista,Data Comemorativa,Todos,Baixo,Tuesday,31,Sim
2025-09-02,2025-09-02,Dia do Repórter Fotográfico,Data Comemorativa,Todos,Baixo,Tuesday,31,Sim
2025-09-03,2025-09-03,Dia do Biólogo,Data Comemorativa,Todos,Baixo,Wednesday,32,Não
2025-09-03,2025-09-03,Dia de São Gregório Magno,Data Comemorativa,Todos,Baixo,Wednesday,32,Não
2025-09-03,2025-09-03,Dia do Guarda Civil,Data Comemorativa,Todos,Baixo,Wednesday,32,Não
2025-09-03,2025-09-03,Dia das Organizações Populares,Data Comemorativa,Todos,Baixo,Wednesday,32,Não
2025-09-04,2025-09-04,Dia de Comer uma Sobremesa Extra,Data Comemorativa,Todos,Baixo,Thursday,33,Sim
2025-09-04,2025-09-04,Dia de Santa Rosália,Data Comemorativa,Todos,Baixo,Thursday,33,Sim
2025-09-04,2025-09-04,Dia Mundial do Taekwondo,Data Comemorativa,Todos,Baixo,Thursday,33,Sim
2025-09-04,2025-09-04,Dia Mundial da Saúde Sexual,Data Comemorativa,Todos,Baixo,Thursday,33,Sim
2025-09-05,2025-09-05,Dia de se Atrasar para Alguma Coisa,Data Comemorativa,Todos,Baixo,Friday,34,Não
2025-09-05,2025-09-05,Dia da Amazônia,Data Comemorativa,Todos,Baixo,Friday,34,Não
2025-09-05,2025-09-05,Dia do Irmão,Data Comemorativa,Todos,Baixo,Friday,34,Não
2025-09-05,2025-09-05,Dia Nacional de Conscientização e Divulgação da Fibrose Cística,Data Comemorativa,Todos,Baixo,Friday,34,Não
2025-09-05,2025-09-05,Dia do Oficial de Farmácia do Brasil,Data Comemorativa,Todos,Baixo,Friday,34,Não
2025-09-05,2025-09-05,Aniversário da Emancipação do Amazonas,Data Comemorativa,Todos,Baixo,Friday,34,Não
2025-09-05,2025-09-05,Dia Internacional da Caridade,Data Comemorativa,Todos,Baixo,Friday,34,Não
2025-09-05,2025-09-05,Dia da Raça,Data Comemorativa,Todos,Baixo,Friday,34,Não
2025-09-06,2025-09-06,Dia do Alfaiate,Data Comemorativa,Todos,Baixo,Saturday,35,Não
2025-09-06,2025-09-06,Dia do Sexo,Data Comemorativa,Todos,Baixo,Saturday,35,Não
2025-09-06,2025-09-06,Dia Mundial da Barba,Data Comemorativa,Todos,Baixo,Saturday,35,Não
2025-09-07,2025-09-07,Dia da Independência do Brasil - 7 de Setembro,Data Comemorativa,Todos,Baixo,Sunday,36,Não
2025-09-07,2025-09-07,Dia de Santa Regina,Data Comemorativa,Todos,Baixo,Sunday,36,Não
2025-09-07,2025-09-07,Dia de São Clodoaldo,Data Comemorativa,Todos,Baixo,Sunday,36,Não
2025-09-07,2025-09-07,Dia Internacional do Ar Limpo para um Céu Azul,Data Comemorativa,Todos,Baixo,Sunday,36,Não
2025-09-08,2025-09-08,Dia Mundial da Alfabetização,Data Comemorativa,Todos,Baixo,Monday,37,Não
2025-09-08,2025-09-08,Dia de Santo Adriano,Data Comemorativa,Todos,Baixo,Monday,37,Não
2025-09-08,2025-09-08,Dia de Nossa Senhora da Natividade,Data Comemorativa,Todos,Baixo,Monday,37,Não
2025-09-08,2025-09-08,Aniversário de Vitória,Data Comemorativa,Todos,Baixo,Monday,37,Não
2025-09-08,2025-09-08,Dia Nacional de Luta por Medicamento,Data Comemorativa,Todos,Baixo,Monday,37,Não
2025-09-08,2025-09-08,Aniversário de São Luís,Data Comemorativa,Todos,Baixo,Monday,37,Não
2025-09-08,2025-09-08,Dia Mundial da Fisioterapia,Data Comemorativa,Todos,Baixo,Monday,37,Não
2025-09-08,2025-09-08,Dia Mundial da Fibrose Cística,Data Comemorativa,Todos,Baixo,Monday,37,Não
2025-09-09,2025-09-09,Dia do Administrador,Data Comemorativa,Todos,Baixo,Tuesday,38,Sim
2025-09-09,2025-09-09,Dia do Médico Veterinário,Data Comemorativa,Todos,Baixo,Tuesday,38,Sim
2025-09-09,2025-09-09,Dia do Cachorro-Quente,Data Comemorativa,Todos,Baixo,Tuesday,38,Sim
2025-09-09,2025-09-09,Dia da Velocidade,Data Comemorativa,Todos,Baixo,Tuesday,38,Sim
2025-09-09,2025-09-09,Dia Internacional para Proteger a Educação de Ataques,Data Comemorativa,Todos,Baixo,Tuesday,38,Sim
2025-09-10,2025-09-10,Dia do Gordo,Data Comemorativa,Todos,Baixo,Wednesday,39,Não
2025-09-10,2025-09-10,Dia Mundial de Prevenção ao Suicídio,Data Comemorativa,Todos,Baixo,Wednesday,39,Não
2025-09-11,2025-09-11,Dia Nacional  do Cerrado,Data Comemorativa,Todos,Baixo,Thursday,40,Sim
2025-09-11,2025-09-11,Dia do Árbitro Esportivo,Data Comemorativa,Todos,Baixo,Thursday,40,Sim
2025-09-12,2025-09-12,Dia Nacional da Recreação,Data Comemorativa,Todos,Baixo,Friday,41,Não
2025-09-12,2025-09-12,Dia do Operador de Rastreamento,Data Comemorativa,Todos,Baixo,Friday,41,Não
2025-09-12,2025-09-12,Dia do Médico Urologista,Data Comemorativa,Todos,Baixo,Friday,41,Não
2025-09-13,2025-09-13,Dia Nacional da Cachaça,Data Comemorativa,Todos,Baixo,Saturday,42,Não
2025-09-13,2025-09-13,Dia do Agrônomo,Data Comemorativa,Todos,Baixo,Saturday,42,Não
2025-09-13,2025-09-13,Dia Mundial da Sepse,Data Comemorativa,Todos,Baixo,Saturday,42,Não
2025-09-13,2025-09-13,Dia Nacional de Luta dos Acidentados por Fontes Radioativas,Data Comemorativa,Todos,Baixo,Saturday,42,Não
2025-09-13,2025-09-13,Dia de São João Crisóstomo,Data Comemorativa,Todos,Baixo,Saturday,42,Não
2025-09-13,2025-09-13,Dia do Programador,Data Comemorativa,Todos,Baixo,Saturday,42,Não
2025-09-14,2025-09-14,Dia da Cruz,Data Comemorativa,Todos,Baixo,Sunday,43,Não
2025-09-14,2025-09-14,Dia do Frevo,Data Comemorativa,Todos,Baixo,Sunday,43,Não
2025-09-15,2025-09-15,Dia do Cliente,Data Comemorativa,Todos,Baixo,Monday,44,Não
2025-09-15,2025-09-15,Dia de Nossa Senhora das Dores,Data Comemorativa,Todos,Baixo,Monday,44,Não
2025-09-15,2025-09-15,Dia Mundial de Conscientização sobre Linfomas,Data Comemorativa,Todos,Baixo,Monday,44,Não
2025-09-15,2025-09-15,Dia Internacional da Democracia,Data Comemorativa,Todos,Baixo,Monday,44,Não
2025-09-15,2025-09-15,Dia do Musicoterapeuta,Data Comemorativa,Todos,Baixo,Monday,44,Não
2025-09-16,2025-09-16,Dia do Caminhoneiro,Data Comemorativa,Todos,Baixo,Tuesday,45,Sim
2025-09-16,2025-09-16,Dia Internacional para a Preservação da Camada de Ozônio,Data Comemorativa,Todos,Baixo,Tuesday,45,Sim
2025-09-16,2025-09-16,Dia de São Cipriano,Data Comemorativa,Todos,Baixo,Tuesday,45,Sim
2025-09-16,2025-09-16,Dia Nacional de Combate e Prevenção à Trombose,Data Comemorativa,Todos,Baixo,Tuesday,45,Sim
2025-09-16,2025-09-16,Aniversário da Emancipação de Alagoas,Data Comemorativa,Todos,Baixo,Tuesday,45,Sim
2025-09-17,2025-09-17,Dia da Compreensão Mundial,Data Comemorativa,Todos,Baixo,Wednesday,46,Não
2025-09-17,2025-09-17,Dia Nacional do Transportador Rodoviário de Carga,Data Comemorativa,Todos,Baixo,Wednesday,46,Não
2025-09-17,2025-09-17,Dia Mundial da Segurança do Paciente,Data Comemorativa,Todos,Baixo,Wednesday,46,Não
2025-09-18,2025-09-18,Dia dos Símbolos Nacionais,Data Comemorativa,Todos,Baixo,Thursday,47,Sim
2025-09-18,2025-09-18,Dia Nacional de Conscientização e Incentivo ao Diagnóstico Precoce do Retinoblastoma,Data Comemorativa,Todos,Baixo,Thursday,47,Sim
2025-09-18,2025-09-18,Dia Oficial da Televisão,Data Comemorativa,Todos,Baixo,Thursday,47,Sim
2025-09-18,2025-09-18,Dia Internacional da Igualdade Salarial,Data Comemorativa,Todos,Baixo,Thursday,47,Sim
2025-09-19,2025-09-19,Dia de Falar como um Pirata,Data Comemorativa,Todos,Baixo,Friday,48,Não
2025-09-19,2025-09-19,Dia Nacional do Teatro,Data Comemorativa,Todos,Baixo,Friday,48,Não
2025-09-19,2025-09-19,Dia do Ortopedista,Data Comemorativa,Todos,Baixo,Friday,48,Não
2025-09-19,2025-09-19,Dia do Comprador,Data Comemorativa,Todos,Baixo,Friday,48,Não
2025-09-19,2025-09-19,Dia Nacional do Educador Social,Data Comemorativa,Todos,Baixo,Friday,48,Não
2025-09-19,2025-09-19,Dia de São Januário,Data Comemorativa,Todos,Baixo,Friday,48,Não
2025-09-19,2025-09-19,Dia Internacional de Atenção aos Acidentes Ofídicos,Data Comemorativa,Todos,Baixo,Friday,48,Não
2025-09-19,2025-09-19,Dia Mundial pela Limpeza da Água,Data Comemorativa,Todos,Baixo,Friday,48,Não
2025-09-20,2025-09-20,Revolução Farroupilha (Dia do Gaúcho),Data Comemorativa,Todos,Baixo,Saturday,49,Não
2025-09-20,2025-09-20,Dia do Engenheiro Químico,Data Comemorativa,Todos,Baixo,Saturday,49,Não
2025-09-20,2025-09-20,Dia Mundial do Doador de Medula Óssea,Data Comemorativa,Todos,Baixo,Saturday,49,Não
2025-09-20,2025-09-20,Dia do Funcionário Municipal,Data Comemorativa,Todos,Baixo,Saturday,49,Não
2025-09-20,2025-09-20,Dia do Baterista,Data Comemorativa,Todos,Baixo,Saturday,49,Não
2025-09-21,2025-09-21,Dia da Árvore,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia Nacional de Luta da Pessoa com Deficiência,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia do Adolescente,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia do Fazendeiro,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia dos Tios: Dia da Tia e Dia do Tio,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia Mundial da Doença de Alzheimer,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia Internacional da Paz,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia de São Mateus,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia Nacional de Conscientização da Doença de Alzheimer,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-21,2025-09-21,Dia Mundial da Gratidão,Data Comemorativa,Todos,Baixo,Sunday,50,Não
2025-09-22,2025-09-22,Dia do Contador,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia da Juventude do Brasil,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia Mundial Sem Carro,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Início da Primavera,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia Nacional do Atleta Paralímpico,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia da Banana,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia Nacional de Defesa da Fauna,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia de São Maurício,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia Nacional da Saúde de Adolescentes e Jovens,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia Mundial da Leucemia Mieloide Crônica,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-22,2025-09-22,Dia Mundial do Rinoceronte,Data Comemorativa,Todos,Baixo,Monday,51,Não
2025-09-23,2025-09-23,Dia dos Filhos,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-23,2025-09-23,Dia do Sorvete,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-23,2025-09-23,Dia do Soldador,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-23,2025-09-23,Dia Nacional dos Profissionais de Nível Técnico,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-23,2025-09-23,Dia Internacional das Línguas de Sinais,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-23,2025-09-23,Dia Internacional Contra a Exploração Sexual e o Tráfico de Mulheres e Crianças,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-23,2025-09-23,Dia de Combate ao Estresse,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-23,2025-09-23,Dia do Técnico Industrial,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-23,2025-09-23,Dia do Técnico em Edificações,Data Comemorativa,Todos,Baixo,Tuesday,52,Sim
2025-09-24,2025-09-24,Dia do Mototaxista (SP),Data Comemorativa,Todos,Baixo,Wednesday,53,Não
2025-09-25,2025-09-25,Dia Nacional do Trânsito,Data Comemorativa,Todos,Baixo,Thursday,54,Sim
2025-09-25,2025-09-25,Dia Internacional do Farmacêutico,Data Comemorativa,Todos,Baixo,Thursday,54,Sim
2025-09-25,2025-09-25,Dia do Rádio,Data Comemorativa,Todos,Baixo,Thursday,54,Sim
2025-09-25,2025-09-25,Dia da Radiodifusão,Data Comemorativa,Todos,Baixo,Thursday,54,Sim
2025-09-25,2025-09-25,Dia Marítimo Mundial,Data Comemorativa,Todos,Baixo,Thursday,54,Sim
2025-09-25,2025-09-25,Dia Mundial do Sonho,Data Comemorativa,Todos,Baixo,Thursday,54,Sim
2025-09-25,2025-09-25,Dia Mundial do Pulmão,Data Comemorativa,Todos,Baixo,Thursday,54,Sim
2025-09-26,2025-09-26,Dia Interamericano das Relações Públicas,Data Comemorativa,Todos,Baixo,Friday,55,Não
2025-09-26,2025-09-26,Dia dos Primos,Data Comemorativa,Todos,Baixo,Friday,55,Não
2025-09-26,2025-09-26,Dia Nacional dos Surdos,Data Comemorativa,Todos,Baixo,Friday,55,Não
2025-09-26,2025-09-26,Dia Internacional para a Eliminação Total das Armas Nucleares,Data Comemorativa,Todos,Baixo,Friday,55,Não
2025-09-26,2025-09-26,Dia Mundial da Contracepção,Data Comemorativa,Todos,Baixo,Friday,55,Não
2025-09-27,2025-09-27,Dia de São Cosme e Damião,Data Comemorativa,Todos,Baixo,Saturday,56,Não
2025-09-27,2025-09-27,Dia Nacional de Doação de Órgãos,Data Comemorativa,Todos,Baixo,Saturday,56,Não
2025-09-27,2025-09-27,Dia Nacional dos Vicentinos,Data Comemorativa,Todos,Baixo,Saturday,56,Não
2025-09-27,2025-09-27,Dia Mundial do Turismo,Data Comemorativa,Todos,Baixo,Saturday,56,Não
2025-09-27,2025-09-27,Dia Nacional do Turismólogo e dos Profissionais do Turismo,Data Comemorativa,Todos,Baixo,Saturday,56,Não
2025-09-27,2025-09-27,Dia do Encanador,Data Comemorativa,Todos,Baixo,Saturday,56,Não
2025-09-27,2025-09-27,Dia Internacional do Coelho,Data Comemorativa,Todos,Baixo,Saturday,56,Não
2025-09-28,2025-09-28,Dia de Fazer Perguntas Tontas,Data Comemorativa,Todos,Baixo,Sunday,57,Não
2025-09-28,2025-09-28,Dia do Hidrógrafo,Data Comemorativa,Todos,Baixo,Sunday,57,Não
2025-09-28,2025-09-28,Dia Mundial de Luta contra a Raiva,Data Comemorativa,Todos,Baixo,Sunday,57,Não
2025-09-28,2025-09-28,Dia de São Venceslau,Data Comemorativa,Todos,Baixo,Sunday,57,Não
2025-09-28,2025-09-28,Dia Internacional do Acesso Universal à Informação,Data Comemorativa,Todos,Baixo,Sunday,57,Não
2025-09-28,2025-09-28,Dia Mundial dos Rios,Data Comemorativa,Todos,Baixo,Sunday,57,Não
2025-09-29,2025-09-29,Dia Mundial do Petróleo,Data Comemorativa,Todos,Baixo,Monday,58,Não
2025-09-29,2025-09-29,Dia de São Gabriel Arcanjo,Data Comemorativa,Todos,Baixo,Monday,58,Não
2025-09-29,2025-09-29,Dia de São Rafael Arcanjo,Data Comemorativa,Todos,Baixo,Monday,58,Não
2025-09-29,2025-09-29,Dia de São Miguel Arcanjo,Data Comemorativa,Todos,Baixo,Monday,58,Não
2025-09-29,2025-09-29,Dia do Anunciante,Data Comemorativa,Todos,Baixo,Monday,58,Não
2025-09-29,2025-09-29,Dia Mundial do Coração,Data Comemorativa,Todos,Baixo,Monday,58,Não
2025-09-29,2025-09-29,Dia Internacional de Conscientização sobre Perda e Desperdício de Alimentos,Data Comemorativa,Todos,Baixo,Monday,58,Não
